,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
300089,2019-05-26 16:37:02,4265776278887457,"fraud_Koss, McLaughlin and Mayer",food_dining,9.46,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,4b0d7f5e5baa773c44baf5c914e8155d,1338050222,36.046776,-91.665242,0
300090,2019-05-26 16:37:09,4400011257587661852,fraud_Mayert Group,shopping_pos,3.23,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,7b7728b1214521cca31cbaad232caf84,1338050229,42.010017,-99.329491,0
300091,2019-05-26 16:37:32,6538441737335434,"fraud_Yost, Block and Koepp",misc_pos,14.26,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,01f94dba12b70e9dbc8a46b93cc04b5e,1338050252,42.301711,-80.572149,0
300092,2019-05-26 16:37:42,4518350514020532,fraud_Deckow-Dare,food_dining,4.7,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,05af70948667deaf3b9f90f6978918ab,1338050262,26.968503000000002,-82.364738,0
300093,2019-05-26 16:37:55,4777065439639721,fraud_Botsford PLC,home,73.4,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,231631c44a1308f483ba86a86241e65d,1338050275,40.373727,-76.121205,0
300094,2019-05-26 16:38:34,4255397449664185994,fraud_Stark-Koss,home,44.32,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,4a7a532d1bd4e03d9152c9ff7cefb188,1338050314,32.498115000000006,-97.37463000000001,0
300095,2019-05-26 16:38:38,4653879239169997,fraud_O'Keefe-Hudson,grocery_pos,73.53,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,38f2a975a8465fe0a7277babb4df615e,1338050318,36.779025,-87.06794000000001,0
300096,2019-05-26 16:38:56,4822367783500458,fraud_Corwin-Gorczany,misc_net,461.42,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,b22a29bb26f1830fd85acf62e4b4bd21,1338050336,28.066574,-82.428939,0
300097,2019-05-26 16:38:56,4810839835482794272,"fraud_Roob, Conn and Tremblay",shopping_pos,9.29,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,cf129ae27d3504303d2438563b8f9357,1338050336,37.260226,-94.36273800000001,0
300098,2019-05-26 16:38:57,4610050989831291,"fraud_Bradtke, Torp and Bahringer",personal_care,73.66,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,5f656b732f1fe3ce372897f6a1f72617,1338050337,42.321428999999995,-79.21096,0
300099,2019-05-26 16:39:02,4560395181594436016,"fraud_Little, Gutmann and Lynch",shopping_net,5.39,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,e702a154818e8f1a2c048d4aa3b9bca6,1338050342,38.289974,-123.58462800000001,0
300100,2019-05-26 16:39:21,6011104316292105,fraud_Bechtelar-Rippin,food_dining,4.06,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,471bf2d0430ab1743c9952bc3001fb9c,1338050361,36.83941,-79.049948,0
300101,2019-05-26 16:39:31,4767265376804500,fraud_Dickinson Ltd,personal_care,47.0,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,1961-06-19,e1192f20218854192102262e867138ea,1338050371,40.158875,-74.624651,0
300102,2019-05-26 16:39:41,4681601008538160,fraud_Friesen Ltd,health_fitness,26.56,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,b328587f7788a6391de52fe3dffd9c6c,1338050381,39.725764,-79.94066600000001,0
300103,2019-05-26 16:39:50,502012776709,fraud_Heaney-Marquardt,entertainment,1.37,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,9813b119892625f8e1024f501f0d7b5b,1338050390,41.966627,-75.90621,0
300104,2019-05-26 16:40:03,2720433095629877,fraud_Kutch-Ferry,home,93.35,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,e9b1ede07a2573b379262903df388ec7,1338050403,44.846649,-69.00161899999999,0
300105,2019-05-26 16:40:51,4935858973307492,fraud_Larson-Moen,entertainment,67.23,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,a2ec7c8aba3110315b1130830be9191b,1338050451,32.805434999999996,-82.60613000000001,0
300106,2019-05-26 16:40:52,4010002218955876,"fraud_Mosciski, Ziemann and Farrell",shopping_net,5.82,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,7a4f79c81fe3342bb40f3d393e6e16d7,1338050452,29.735183000000003,-94.747885,0
300107,2019-05-26 16:41:03,2450829271795901,fraud_Hickle Group,shopping_pos,1.9,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,8ee31f29a97800b3a66a6b98ca2ceee2,1338050463,46.165799,-94.347643,0
300108,2019-05-26 16:41:10,3512365128314616,fraud_Denesik and Sons,shopping_pos,9.8,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,06047066eb284312fb238fa5f28c957f,1338050470,38.032252,-90.870271,0
300109,2019-05-26 16:41:22,4477156602511939689,"fraud_Swaniawski, Lowe and Robel",shopping_pos,6.16,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,f9b67d4ca97ee0687ae573370acbc5d0,1338050482,39.444527,-112.716214,0
300110,2019-05-26 16:41:23,30153452207526,fraud_Schoen Ltd,kids_pets,54.85,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,b0365cff0126c7d2bbb7ec008c92d273,1338050483,31.127095,-99.900213,0
300111,2019-05-26 16:41:31,30029052116970,"fraud_Champlin, Rolfson and Connelly",travel,5.17,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,7bacd30c4f8ec8971ad8699dda0faaad,1338050491,42.138465999999994,-80.043339,0
300112,2019-05-26 16:41:35,4653178848915023204,fraud_Renner Ltd,home,183.21,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,9843eea7b9f0dba074fd3b8e6a4207c0,1338050495,36.27507,-81.174432,0
300113,2019-05-26 16:41:53,30242921189660,fraud_Stiedemann Ltd,food_dining,76.99,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,c0c9920eacca30a9568a5b890019a9e9,1338050513,45.021071,-84.718663,0
300114,2019-05-26 16:42:05,30118423745458,fraud_Morissette-Schaefer,personal_care,47.65,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,4c3ef7456bf73fd73a08ba0fd52fcd83,1338050525,40.596702,-73.601598,0
300115,2019-05-26 16:42:31,340951438290556,fraud_Ruecker-Mayert,kids_pets,60.29,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,09eef539ec36e2e0db7969007f70c09d,1338050551,40.539095,-74.732179,0
300116,2019-05-26 16:42:49,3517527805128735,fraud_Dickinson Ltd,personal_care,2.62,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,71825cdb0238cc8ffcbfa147c18d85a5,1338050569,40.761627000000004,-88.738132,0
300117,2019-05-26 16:43:22,3559160581764413,fraud_Beier and Sons,home,72.39,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,97d3f74419fddebc9ecf753826f1d679,1338050602,41.711717,-78.407487,0
300118,2019-05-26 16:43:24,378006354724784,"fraud_Koss, Hansen and Lueilwitz",home,88.65,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,42ca2adc26429f98af173770b1bc92de,1338050604,38.188289000000005,-79.030575,0
300119,2019-05-26 16:43:27,180094419304907,fraud_Pouros-Conroy,shopping_pos,4.54,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,599b41d39efeba3eaff5ae5b0ef6e232,1338050607,33.8211,-118.145393,0
300120,2019-05-26 16:43:55,4477156602511939689,fraud_Price Inc,shopping_net,8.6,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,0efd805a7c329758be2cdea7bc689608,1338050635,41.139783,-112.61961000000001,0
300121,2019-05-26 16:44:24,3504178999463051,fraud_Kuhn LLC,shopping_pos,8.03,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,d607e020d20b906c1da9b3879cfcfb8e,1338050664,40.729599,-83.751458,0
300122,2019-05-26 16:44:40,4586810168620942,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,69.47,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,6b4a46b6e9f5d03f5435dbfd39929c0a,1338050680,32.281890999999995,-81.047673,0
300123,2019-05-26 16:45:22,4939976756738216,fraud_Beier LLC,entertainment,30.66,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,626d96b18898d937a25789927f502f36,1338050722,25.436583,-99.81845799999999,0
300124,2019-05-26 16:45:46,3558652751678952,fraud_Kautzer and Sons,personal_care,7.28,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,9837739c320d0a653a4a1a20c10f79ac,1338050746,31.805847999999997,-93.882319,0
300125,2019-05-26 16:45:53,5130484058948421,"fraud_Kunze, Larkin and Mayert",travel,487.56,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,53d3b30551815015688ec66a9e0cc883,1338050753,39.943688,-83.189352,0
300126,2019-05-26 16:46:15,6011366578560244,"fraud_Torp, Muller and Borer",health_fitness,7.48,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,065dedc11ea4919185cd7dac840b8be0,1338050775,40.343205,-78.17201,0
300127,2019-05-26 16:46:32,6011438889172900,fraud_Fisher-Schowalter,shopping_net,38.42,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,23280110f932f758bb1ba6210d7265d3,1338050792,33.799428999999996,-91.836445,0
300128,2019-05-26 16:46:37,4745996322265,fraud_Adams-Barrows,health_fitness,48.29,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,5a49b2fc7a69bb06fed12a2cca6d3e38,1338050797,42.142078000000005,-87.257296,0
300129,2019-05-26 16:47:33,3521417320836166,"fraud_Hermiston, Russel and Price",food_dining,155.92,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849000000000004,-86.272,910148,Firefighter,1975-11-30,2842fa337ebb1f24f32ad2a1fce3eae3,1338050853,40.524981,-86.286845,0
300130,2019-05-26 16:47:36,2383461948823908,"fraud_Walter, Hettinger and Kessler",personal_care,197.92,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,0ddbce90e172bd1a13491f08d07b50d8,1338050856,44.652109,-70.326757,0
300131,2019-05-26 16:47:49,30560609640617,fraud_Kessler Group,travel,4.51,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,580c2433ad016442e7d2938dc3cee4cb,1338050869,40.951376,-92.66029300000001,0
300132,2019-05-26 16:48:19,4476840372112,fraud_Morissette-Schaefer,personal_care,9.07,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,47748818ae84c6e2c88cd9ec4a6fbba9,1338050899,34.02735,-86.45387099999999,0
300133,2019-05-26 16:48:34,30551643947183,"fraud_Lakin, Ferry and Beatty",food_dining,32.04,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,f82bbfb951646b995ffeb3aabe59b9be,1338050914,34.93732,-82.036675,0
300134,2019-05-26 16:48:35,372509258176510,fraud_Johns Inc,entertainment,39.5,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,0184b0dd2d150d544212f39318806c10,1338050915,42.239946999999994,-83.959352,0
300135,2019-05-26 16:48:55,502012776709,fraud_Deckow-Dare,food_dining,53.63,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,3e2a0830e06034b69772f79617ec4ddb,1338050935,43.124583,-76.143126,0
300136,2019-05-26 16:49:06,30428204673351,fraud_Hoppe-Parisian,kids_pets,53.96,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,a148a7ab37c63ab536ad12e6c94ec09f,1338050946,39.393174,-75.31535799999999,0
300137,2019-05-26 16:49:12,213180742685905,fraud_Frami Group,entertainment,29.88,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,5e7a2b5932a89cf514bc50c4eb4ac2b9,1338050952,40.863277000000004,-124.205444,0
300138,2019-05-26 16:49:13,2280870154157385,"fraud_Runte, Green and Emard",health_fitness,74.4,Katherine,Cooper,F,3854 Lauren Springs Suite 648,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,1967-09-23,962af6c0a2411a297a573bcb5a543fae,1338050953,40.587053000000004,-89.376611,0
300139,2019-05-26 16:49:16,3518669219150142,fraud_Heaney-Marquardt,entertainment,9.03,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,69c25c84bde8e716622df1161b3bba54,1338050956,39.573412,-84.204363,0
300140,2019-05-26 16:49:31,372382441451095,fraud_Ernser-Feest,home,32.12,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,2fdde7d4bbc576cc9c9c4af91cfdc0d2,1338050971,41.466335,-73.440161,0
300141,2019-05-26 16:49:39,371009169330125,fraud_Dickinson-Rempel,misc_pos,3.6,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,5f840ceae6f3d02e5279618c7f672a59,1338050979,31.67138,-82.82451800000001,0
300142,2019-05-26 16:50:04,6011693194885790,fraud_Ziemann-Waters,health_fitness,62.85,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,6e9e88f728bd0dcbc4b207892ddcb1ef,1338051004,45.754018,-92.62994499999999,0
300143,2019-05-26 16:50:14,4005676619255478,"fraud_Medhurst, Cartwright and Ebert",personal_care,4.3,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,bc9c2c5c109548741f03f7eb4109d5c9,1338051014,29.778688,-91.861508,0
300144,2019-05-26 16:50:22,4769426683924058915,fraud_Mosciski Group,travel,2.56,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,4fa54a9dfb3cf9ed8c5f4a908c3eea83,1338051022,41.408834000000006,-77.861028,0
300145,2019-05-26 16:50:41,4755696071492,fraud_O'Keefe-Wisoky,food_dining,102.16,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,011de219c067ca98fe410ab04a911448,1338051041,33.172584,-97.4317,0
300146,2019-05-26 16:50:49,630424987505,fraud_Dickinson-Rempel,misc_pos,1.48,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,295ad7645d935dccd6d384c6ae201031,1338051049,40.067237,-79.601385,0
300147,2019-05-26 16:51:17,30357372465631,fraud_Friesen-Ortiz,personal_care,1.26,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,8edadece1731907a27853314eda0535b,1338051077,44.331503999999995,-89.940337,0
300148,2019-05-26 16:51:21,4904681492230012,fraud_Waelchi Inc,kids_pets,48.48,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,1b0696f9fb9796b4d9902daf67ab5c16,1338051081,42.816031,-74.558749,0
300149,2019-05-26 16:51:26,213173753804333,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,179.44,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,346ff2355fff5a5d57b9f4551204a3a3,1338051086,41.788540999999995,-85.960233,0
300150,2019-05-26 16:52:02,2712209726293386,fraud_Stoltenberg-Beatty,shopping_pos,6.69,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,a5767efe486bc18f3dc44ec0d76e4c11,1338051122,29.588241999999997,-91.440538,0
300151,2019-05-26 16:52:11,4003989662068504,"fraud_Daugherty, Pouros and Beahan",shopping_pos,7.03,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,b3b84b32d3f8c41e42bb7e4ddddfa7dd,1338051131,33.378411,-87.77886,0
300152,2019-05-26 16:52:36,4658490815480264,fraud_Reilly and Sons,health_fitness,53.82,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,64b06d4d5582ff09d0fb47177e35b5cc,1338051156,39.507369,-80.649702,0
300153,2019-05-26 16:52:48,180017442990269,fraud_Little-Gleichner,travel,3.61,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,b753c4c0c6886a2aceadc25d7facb952,1338051168,42.874462,-72.9513,0
300154,2019-05-26 16:53:05,2383461948823908,"fraud_Hintz, Bauch and Smith",health_fitness,82.39,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,ba76fcecb2259dc7d95cacd082ca6495,1338051185,42.964698,-70.47454,0
300155,2019-05-26 16:53:15,630424987505,fraud_Kutch-Ferry,home,32.06,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,2aa8f3e49f8ce37b259beea1d3b53f15,1338051195,39.6547,-80.300986,0
300156,2019-05-26 16:53:17,2264937662466770,fraud_Reilly LLC,home,4.36,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,e691f2706c07b50805729cc3a0332765,1338051197,29.712809999999998,-98.31621899999999,0
300157,2019-05-26 16:54:15,4450831335606294,"fraud_Bahringer, Schoen and Corkery",shopping_pos,5.64,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,09246d56716d874cf07c0cdbd85cc709,1338051255,35.196475,-95.461522,0
300158,2019-05-26 16:54:39,4873783502705038,fraud_Fisher-Schowalter,shopping_net,1.22,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,993e4af24a6fbd976705df62eb401368,1338051279,48.05928,-122.07648700000001,0
300159,2019-05-26 16:54:41,213161231269724,fraud_Pacocha-Weissnat,kids_pets,50.88,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,7d91b5ac7dbcbb9cb5b583a7e7153f7f,1338051281,34.122682,-85.838617,0
300160,2019-05-26 16:54:46,4378993458389626,fraud_Pollich LLC,home,9.53,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,975f7b19ae32f416a5d66e074a6231eb,1338051286,44.618696,-70.407205,0
300161,2019-05-26 16:54:52,3527536963490470,"fraud_Larson, Quitzon and Spencer",travel,2.44,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,80b5da4e8056a9864c4ee7d064582b94,1338051292,32.421762,-81.418048,0
300162,2019-05-26 16:55:05,3519607465576254,"fraud_Lowe, Dietrich and Erdman",kids_pets,44.72,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,1b8ec8314cae13736a0a2706e7d8ade7,1338051305,41.163373,-124.804345,0
300163,2019-05-26 16:55:10,4239552724014407,fraud_Weimann-Lockman,kids_pets,38.6,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,c491c71801adb94c973b09254824de78,1338051310,40.455709999999996,-85.028014,0
300164,2019-05-26 16:55:31,4587577161160601,"fraud_Windler, Goodwin and Kovacek",home,45.46,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,bd6aadaffa0341aa572c80b43bcf8c22,1338051331,43.894481,-68.491096,0
300165,2019-05-26 16:56:03,370818583810103,"fraud_Quitzon, Green and Bashirian",shopping_pos,69.91,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,3a1cf27a972835f3b07c18c4a38b519d,1338051363,40.650791,-79.75143100000001,0
300166,2019-05-26 16:56:14,213156747557083,fraud_Predovic Inc,shopping_net,5.2,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,6c915e678324a813061f4a1fdc3dc928,1338051374,34.011092,-118.264692,0
